15.4102 	WARNING 	User requested fullscreen with size [1680 1050], but screen is actually [1920, 1080]. Using actual size
27.7638 	EXP 	text_3: autoDraw = True
35.3131 	DATA 	Keypress: space
35.3239 	EXP 	text_3: autoDraw = False
35.3239 	EXP 	text: autoDraw = True
35.3239 	EXP 	text_4: autoDraw = True
35.3239 	EXP 	text_5: autoDraw = True
41.5135 	DATA 	Keypress: space
41.5266 	EXP 	Imported pos_neg_train.xlsx as conditions, 10 conditions, 2 params
41.5275 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
41.6142 	EXP 	New trial (rep=0, index=0): {u'StimuliImages': u'Evil.jpg', u'CorrAns1': u'l'}
41.6722 	EXP 	text: autoDraw = False
41.6722 	EXP 	text_4: autoDraw = False
41.6722 	EXP 	text_5: autoDraw = False
41.6722 	EXP 	image_3: image = u'stimuli/Evil.jpg'
41.6722 	EXP 	Positive_label: autoDraw = True
41.6722 	EXP 	Negative_label: autoDraw = True
41.6722 	EXP 	image_3: autoDraw = True
43.6963 	DATA 	Keypress: a
43.7129 	EXP 	Positive_label: autoDraw = False
43.7129 	EXP 	Negative_label: autoDraw = False
43.7129 	EXP 	image_3: autoDraw = False
43.7129 	EXP 	text_27: text = 'oops'
43.7129 	EXP 	text_27: autoDraw = True
43.7129 	EXP 	text_29: autoDraw = True
43.7129 	EXP 	text_30: autoDraw = True
44.6907 	EXP 	New trial (rep=0, index=1): {u'StimuliImages': u'Good.jpg', u'CorrAns1': u'a'}
44.7061 	EXP 	text_27: autoDraw = False
44.7061 	EXP 	text_29: autoDraw = False
44.7061 	EXP 	text_30: autoDraw = False
44.7061 	EXP 	text_27: autoDraw = False
44.7061 	EXP 	text_29: autoDraw = False
44.7061 	EXP 	text_30: autoDraw = False
44.7061 	EXP 	image_3: image = u'stimuli/Good.jpg'
44.7061 	EXP 	Positive_label: autoDraw = True
44.7061 	EXP 	Negative_label: autoDraw = True
44.7061 	EXP 	image_3: autoDraw = True
47.4597 	DATA 	Keypress: a
47.4720 	EXP 	Positive_label: autoDraw = False
47.4720 	EXP 	Negative_label: autoDraw = False
47.4720 	EXP 	image_3: autoDraw = False
47.4720 	EXP 	text_27: text = ''
47.4720 	EXP 	text_27: autoDraw = True
47.4720 	EXP 	text_29: autoDraw = True
47.4720 	EXP 	text_30: autoDraw = True
48.4572 	EXP 	New trial (rep=0, index=2): {u'StimuliImages': u'Love.jpg', u'CorrAns1': u'a'}
48.4727 	EXP 	text_27: autoDraw = False
48.4727 	EXP 	text_29: autoDraw = False
48.4727 	EXP 	text_30: autoDraw = False
48.4727 	EXP 	text_27: autoDraw = False
48.4727 	EXP 	text_29: autoDraw = False
48.4727 	EXP 	text_30: autoDraw = False
48.4727 	EXP 	image_3: image = u'stimuli/Love.jpg'
48.4727 	EXP 	Positive_label: autoDraw = True
48.4727 	EXP 	Negative_label: autoDraw = True
48.4727 	EXP 	image_3: autoDraw = True
49.3447 	DATA 	Keypress: a
49.3559 	EXP 	Positive_label: autoDraw = False
49.3559 	EXP 	Negative_label: autoDraw = False
49.3559 	EXP 	image_3: autoDraw = False
49.3559 	EXP 	text_27: text = ''
49.3559 	EXP 	text_27: autoDraw = True
49.3559 	EXP 	text_29: autoDraw = True
49.3559 	EXP 	text_30: autoDraw = True
50.3409 	EXP 	New trial (rep=0, index=3): {u'StimuliImages': u'Bad.jpg', u'CorrAns1': u'l'}
50.3567 	EXP 	text_27: autoDraw = False
50.3567 	EXP 	text_29: autoDraw = False
50.3567 	EXP 	text_30: autoDraw = False
50.3567 	EXP 	text_27: autoDraw = False
50.3567 	EXP 	text_29: autoDraw = False
50.3567 	EXP 	text_30: autoDraw = False
50.3567 	EXP 	image_3: image = u'stimuli/Bad.jpg'
50.3567 	EXP 	Positive_label: autoDraw = True
50.3567 	EXP 	Negative_label: autoDraw = True
50.3567 	EXP 	image_3: autoDraw = True
